src	dst	note
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/02 Bright Start B.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/02 Bright Start B.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/11 Concern.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/11 Concern.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/18 Acute.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/18 Acute.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/15 Cables.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/15 Cables.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/07 Conceptual.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/07 Conceptual.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/05 Paradox B.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/05 Paradox B.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/08 Distant Lands.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/08 Distant Lands.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/09 Super Clean.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/09 Super Clean.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/26 Unsettling.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/26 Unsettling.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/06 Prisms.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/06 Prisms.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/28 Vacant.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/28 Vacant.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/23 Odd Feeling.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/23 Odd Feeling.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/22 Mysterious C.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/22 Mysterious C.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/19 System.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/19 System.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/10 Radiance.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/10 Radiance.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/25 Synthetic.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/25 Synthetic.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/27 Transport.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/27 Transport.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/30 Dark Texture.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/30 Dark Texture.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/04 Paradox A.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/04 Paradox A.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/29 Graven.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/29 Graven.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/21 Mysterious B.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/21 Mysterious B.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/04 - Accents/Accents/13 Glass.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/13 Glass.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/02 - Hits/Hits/06 Serious Hit A.wav 96000.pek	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/02 - Hits/Hits/06 Serious Hit A.wav 96000.pek	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/02 - Hits/Hits/15 Dark Game.wav 96000.pek	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/02 - Hits/Hits/15 Dark Game.wav 96000.pek	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/02 - Hits/Hits/06 Serious Hit A.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/02 - Hits/Hits/06 Serious Hit A.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/02 - Hits/Hits/03 Whoosh Hit.wav 96000.pek	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/02 - Hits/Hits/03 Whoosh Hit.wav 96000.pek	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/02 - Hits/Hits/07 Serious Hit B.wav 96000.pek	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/02 - Hits/Hits/07 Serious Hit B.wav 96000.pek	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/02 - Hits/Hits/11 Enemies.wav 96000.pek	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/02 - Hits/Hits/11 Enemies.wav 96000.pek	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/02 - Hits/Hits/05 Subtle Hit.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/02 - Hits/Hits/05 Subtle Hit.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/02 - Hits/Hits/04 Definitive Hit.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/02 - Hits/Hits/04 Definitive Hit.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/02 - Hits/Hits/09 Throne Drop B.wav 96000.pek	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/02 - Hits/Hits/09 Throne Drop B.wav 96000.pek	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/02 - Hits/Hits/11 Enemies.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/02 - Hits/Hits/11 Enemies.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/02 - Hits/Hits/02 Bold Hit.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/02 - Hits/Hits/02 Bold Hit.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/02 - Hits/Hits/02 Bold Hit.wav 96000.pek	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/02 - Hits/Hits/02 Bold Hit.wav 96000.pek	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/02 - Hits/Hits/10 Massive Strike.wav 96000.pek	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/02 - Hits/Hits/10 Massive Strike.wav 96000.pek	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/02 - Hits/Hits/01 Moment of Truth.wav 96000.pek	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/02 - Hits/Hits/01 Moment of Truth.wav 96000.pek	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/02 - Hits/Hits/03 Whoosh Hit.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/02 - Hits/Hits/03 Whoosh Hit.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/02 - Hits/Hits - Space/SP 16 Timestamp.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/02 - Hits/Hits - Space/SP 16 Timestamp.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/气氛音乐音效/Statement SFX/02 - Hits/Hits - Distortion/DS 17 Whoosh Click.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/02 - Hits/Hits - Distortion/DS 17 Whoosh Click.wav	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/04 - Accents/Accents - Distortion/DS 30 Dark Texture.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents - Distortion/DS 30 Dark Texture_2.wav	conflict->suffix_2
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/04 - Accents/Accents/24 Imperfect.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/24 Imperfect_2.wav	conflict->suffix_2
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/04 - Accents/Accents/25 Synthetic.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/25 Synthetic_2.wav	conflict->suffix_2
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/04 - Accents/Accents/13 Glass.wav	Statement SFX（大气深沉5 · 大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效）/04 - Accents/Accents/13 Glass_2.wav	conflict->suffix_2
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/大气深沉6【大气深沉剧情叙事环境气氛渲染配乐背景音乐】/LD - Beginnings/Beginnings - MP3/05 - Undertones/UT 13 Puzzle.mp3	Beginnings SFX（大气深沉6 · 大气深沉剧情叙事环境气氛渲染配乐背景音乐）/05 - Undertones/UT 13 Puzzle.mp3	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/大气深沉6【大气深沉剧情叙事环境气氛渲染配乐背景音乐】/LD - Beginnings/Beginnings - MP3/05 - Undertones/UT 12 Grounds.mp3	Beginnings SFX（大气深沉6 · 大气深沉剧情叙事环境气氛渲染配乐背景音乐）/05 - Undertones/UT 12 Grounds.mp3	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/大气深沉6【大气深沉剧情叙事环境气氛渲染配乐背景音乐】/LD - Beginnings/Beginnings - MP3/05 - Undertones/UT 03 Premise.mp3	Beginnings SFX（大气深沉6 · 大气深沉剧情叙事环境气氛渲染配乐背景音乐）/05 - Undertones/UT 03 Premise.mp3	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/大气深沉6【大气深沉剧情叙事环境气氛渲染配乐背景音乐】/LD - Beginnings/Beginnings - MP3/05 - Undertones/UT 04 Monolith.mp3	Beginnings SFX（大气深沉6 · 大气深沉剧情叙事环境气氛渲染配乐背景音乐）/05 - Undertones/UT 04 Monolith.mp3	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/大气深沉6【大气深沉剧情叙事环境气氛渲染配乐背景音乐】/LD - Beginnings/Beginnings - MP3/05 - Undertones/UT 10 Glow.mp3	Beginnings SFX（大气深沉6 · 大气深沉剧情叙事环境气氛渲染配乐背景音乐）/05 - Undertones/UT 10 Glow.mp3	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/大气深沉6【大气深沉剧情叙事环境气氛渲染配乐背景音乐】/LD - Beginnings/Beginnings - MP3/05 - Undertones/UT 06 Research.mp3	Beginnings SFX（大气深沉6 · 大气深沉剧情叙事环境气氛渲染配乐背景音乐）/05 - Undertones/UT 06 Research.mp3	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/大气深沉6【大气深沉剧情叙事环境气氛渲染配乐背景音乐】/LD - Beginnings/Beginnings - MP3/05 - Undertones/UT 09 Tradition.mp3	Beginnings SFX（大气深沉6 · 大气深沉剧情叙事环境气氛渲染配乐背景音乐）/05 - Undertones/UT 09 Tradition.mp3	
/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/大气深沉6【大气深沉剧情叙事环境气氛渲染配乐背景音乐】/LD - Beginnings/Beginnings - MP3/05 - Undertones/UT 02 Anthology.mp3	Beginnings SFX（大气深沉6 · 大气深沉剧情叙事环境气氛渲染配乐背景音乐）/05 - Undertones/UT 02 Anthology.mp3	
